 Branch,Department,  Year ,  Sales Amount_2019,Year,  Sales Amount_2020,,,,,,,,,,,,,
Khulna,Real Estate,2019,330291,2020,1050032,,,,,,,,,,,,,
Khulna,Real Estate,2019,385572,2020,247580,,,,,,,,,,,,,
Khulna,Real Estate,2019,260233,2020,916214,,,,,,,,,,,,,
Khulna,Real Estate,2019,275693,2020,587070,,,,,,,,,,,,,
Khulna,Real Estate,2019,406196,2020,890328,,,,,,,,,,,,,
Khulna,Real Estate,2019,117187,2020,587621,,,,,,,,,,,,,
Khulna,Real Estate,2019,215040,2020,137201,,,,,,,,,,,,,
Motijheel,Real Estate,2019,188610,2020,578586,,,,,,,,,,,,,
Motijheel,Real Estate,2019,280170,2020,860549,,,,,,,,,,,,,
Motijheel,Real Estate,2019,232066,2020,557570,,,,,,,,,,,,,
Motijheel,Real Estate,2019,223113,2020,752747,,,,,,,,,,,,,
Motijheel,Real Estate,2019,363630,2020,1045640,,,,,,,,,,,,,
Motijheel,Real Estate,2019,178767,2020,151946,,,,,,,,,,,,,
Motijheel,Real Estate,2019,126928,2020,490714,,,,,,,,,,,,,
Motijheel,Real Estate,2019,309220,2020,817466,,,,,,,,,,,,,
Motijheel,Real Estate,2019,199853,2020,403841,,,,,,,,,,,,,
Motijheel,Real Estate,2019,178129,2020,1070121,,,,,,,,,,,,,
Motijheel,Real Estate,2019,395697,2020,878485,,,,,,,,,,,,,
Motijheel,Real Estate,2019,411955,2020,512199,,,,,,,,,,,,,
Motijheel,Real Estate,2019,171691,2020,1080813,,,,,,,,,,,,,
Motijheel,Real Estate,2019,256941,2020,966728,,,,,,,,,,,,,
Motijheel,Real Estate,2019,152150,2020,988831,,,,,,,,,,,,,
Motijheel,Real Estate,2019,268978,2020,1056304,,,,,,,,,,,,,
Motijheel,Real Estate,2019,233891,2020,1043832,,,,,,,,,,,,,
Motijheel,Real Estate,2019,154173,2020,516384,,,,,,,,,,,,,
Motijheel,Real Estate,2019,121734,2020,1103131,,,,,,,,,,,,,
Motijheel,Real Estate,2019,246356,2020,1023001,,,,,,,,,,,,,
Motijheel,Real Estate,2019,425471,2020,653026,,,,,,,,,,,,,
Motijheel,Real Estate,2019,185508,2020,523717,,,,,,,,,,,,,
Motijheel,Real Estate,2019,350291,2020,564652,,,,,,,,,,,,,
Motijheel,Real Estate,2019,316944,2020,1072899,,,,,,,,,,,,,
Motijheel,Real Estate,2019,348627,2020,696910,,,,,,,,,,,,,
Motijheel,Real Estate,2019,131254,2020,265619,,,,,,,,,,,,,
Motijheel,Real Estate,2019,172199,2020,936657,,,,,,,,,,,,,
Motijheel,Real Estate,2019,376752,2020,901315,,,,,,,,,,,,,
Motijheel,Real Estate,2019,235546,2020,732262,,,,,,,,,,,,,
Motijheel,Real Estate,2019,193355,2020,440665,,,,,,,,,,,,,
Motijheel,Real Estate,2019,372249,2020,699243,,,,,,,,,,,,,
Motijheel,Real Estate,2019,337407,2020,713269,,,,,,,,,,,,,
Motijheel,Real Estate,2019,250071,2020,618824,,,,,,,,,,,,,
Motijheel,Real Estate,2019,414641,2020,1110620,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,356855,2020,1038174,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,337894,2020,140743,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,212598,2020,310048,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,452223,2020,301652,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,186797,2020,231933,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,383229,2020,1115761,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,301039,2020,181892,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,245155,2020,575545,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,414284,2020,1054137,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,133677,2020,969712,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,137514,2020,611916,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,155174,2020,726386,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,364861,2020,473993,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,356104,2020,396070,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,384618,2020,289870,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,116320,2020,1047394,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,399618,2020,631278,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,373909,2020,686809,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,266998,2020,581084,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,347184,2020,1045604,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,361544,2020,935140,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,188777,2020,665194,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,286801,2020,878798,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,204571,2020,754276,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,415039,2020,709576,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,180290,2020,704301,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,202524,2020,917799,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,217434,2020,292992,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,142132,2020,1016944,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,344335,2020,514940,,,,,,,,,,,,,
Rajshahi,Real Estate,2019,394156,2020,586052,,,,,,,,,,,,,
Savar,Real Estate,2019,380033,2020,407265,,,,,,,,,,,,,
Savar,Real Estate,2019,216356,2020,447900,,,,,,,,,,,,,
Savar,Real Estate,2019,253520,2020,715330,,,,,,,,,,,,,
Savar,Real Estate,2019,202603,2020,521776,,,,,,,,,,,,,
Savar,Real Estate,2019,303671,2020,368754,,,,,,,,,,,,,
Savar,Real Estate,2019,228675,2020,854298,,,,,,,,,,,,,
Savar,Real Estate,2019,199337,2020,975804,,,,,,,,,,,,,
Savar,Real Estate,2019,151031,2020,319223,,,,,,,,,,,,,
Savar,Real Estate,2019,246415,2020,673490,,,,,,,,,,,,,
Savar,Real Estate,2019,126900,2020,880496,,,,,,,,,,,,,
Savar,Real Estate,2019,356964,2020,1106822,,,,,,,,,,,,,
Savar,Real Estate,2019,421284,2020,170623,,,,,,,,,,,,,
Savar,Real Estate,2019,433619,2020,907463,,,,,,,,,,,,,
Savar,Real Estate,2019,395336,2020,551099,,,,,,,,,,,,,
Savar,Real Estate,2019,120787,2020,684739,,,,,,,,,,,,,
Savar,Real Estate,2019,200051,2020,419059,,,,,,,,,,,,,
Savar,Real Estate,2019,272901,2020,188042,,,,,,,,,,,,,
Savar,Real Estate,2019,325796,2020,883933,,,,,,,,,,,,,
Savar,Real Estate,2019,130454,2020,734970,,,,,,,,,,,,,
Savar,Real Estate,2019,228963,2020,1137435,,,,,,,,,,,,,
Savar,Real Estate,2019,144788,2020,148114,,,,,,,,,,,,,
Savar,Real Estate,2019,385803,2020,395630,,,,,,,,,,,,,
Savar,Real Estate,2019,419835,2020,423347,,,,,,,,,,,,,
Savar,Real Estate,2019,158968,2020,1053275,,,,,,,,,,,,,
Savar,Real Estate,2019,349003,2020,501794,,,,,,,,,,,,,
Savar,Real Estate,2019,250192,2020,132647,,,,,,,,,,,,,
Savar,Real Estate,2019,391077,2020,305914,,,,,,,,,,,,,
Savar,Real Estate,2019,191297,2020,1123314,,,,,,,,,,,,,
Savar,Real Estate,2019,204099,2020,429605,,,,,,,,,,,,,
Savar,Real Estate,2019,398506,2020,130216,,,,,,,,,,,,,
Savar,Real Estate,2019,332610,2020,878437,,,,,,,,,,,,,
Savar,Real Estate,2019,225459,2020,349083,,,,,,,,,,,,,
Savar,Real Estate,2019,244279,2020,373396,,,,,,,,,,,,,
Savar,Real Estate,2019,371904,2020,1106544,,,,,,,,,,,,,
Savar,Real Estate,2019,290704,2020,638794,,,,,,,,,,,,,
Savar,Real Estate,2019,409409,2020,923442,,,,,,,,,,,,,
Sylhet,Real Estate,2019,296057,2020,226155,,,,,,,,,,,,,
Sylhet,Real Estate,2019,398473,2020,933183,,,,,,,,,,,,,
Sylhet,Real Estate,2019,369653,2020,508018,,,,,,,,,,,,,
Sylhet,Real Estate,2019,227583,2020,340429,,,,,,,,,,,,,
Sylhet,Real Estate,2019,421937,2020,1045366,,,,,,,,,,,,,
Sylhet,Real Estate,2019,401229,2020,467983,,,,,,,,,,,,,
Sylhet,Real Estate,2019,168392,2020,940586,,,,,,,,,,,,,
Sylhet,Real Estate,2019,394514,2020,670924,,,,,,,,,,,,,
Sylhet,Real Estate,2019,229561,2020,370049,,,,,,,,,,,,,
Sylhet,Real Estate,2019,337429,2020,897628,,,,,,,,,,,,,
Sylhet,Real Estate,2019,285477,2020,772281,,,,,,,,,,,,,
Sylhet,Real Estate,2019,224698,2020,564560,,,,,,,,,,,,,
Sylhet,Real Estate,2019,348567,2020,812774,,,,,,,,,,,,,
Sylhet,Real Estate,2019,427453,2020,117645,,,,,,,,,,,,,
Sylhet,Real Estate,2019,136064,2020,673191,,,,,,,,,,,,,
Sylhet,Real Estate,2019,390069,2020,638103,,,,,,,,,,,,,
Sylhet,Real Estate,2019,250002,2020,695031,,,,,,,,,,,,,
Sylhet,Real Estate,2019,170040,2020,366425,,,,,,,,,,,,,
Sylhet,Real Estate,2019,413376,2020,232797,,,,,,,,,,,,,
Sylhet,Real Estate,2019,358890,2020,957463,,,,,,,,,,,,,
Sylhet,Real Estate,2019,362934,2020,202089,,,,,,,,,,,,,
Sylhet,Real Estate,2019,224773,2020,883792,,,,,,,,,,,,,
Sylhet,Real Estate,2019,228888,2020,1038160,,,,,,,,,,,,,
Sylhet,Real Estate,2019,215530,2020,890374,,,,,,,,,,,,,
Sylhet,Real Estate,2019,335746,2020,697942,,,,,,,,,,,,,
Sylhet,Real Estate,2019,370931,2020,465715,,,,,,,,,,,,,
Sylhet,Real Estate,2019,390280,2020,787284,,,,,,,,,,,,,
Sylhet,Real Estate,2019,200107,2020,186502,,,,,,,,,,,,,
Sylhet,Real Estate,2019,290025,2020,588066,,,,,,,,,,,,,
Sylhet,Real Estate,2019,211338,2020,784101,,,,,,,,,,,,,
Sylhet,Real Estate,2019,345129,2020,1111684,,,,,,,,,,,,,
Sylhet,Real Estate,2019,182703,2020,180890,,,,,,,,,,,,,
Sylhet,Real Estate,2019,131543,2020,1066579,,,,,,,,,,,,,
Sylhet,Real Estate,2019,436062,2020,1066815,,,,,,,,,,,,,
Sylhet,Real Estate,2019,343101,2020,269016,,,,,,,,,,,,,
Uttara,Real Estate,2019,444051,2020,1073048,,,,,,,,,,,,,
Uttara,Real Estate,2019,339920,2020,157267,,,,,,,,,,,,,
Uttara,Real Estate,2019,437934,2020,606288,,,,,,,,,,,,,
Uttara,Real Estate,2019,414324,2020,835317,,,,,,,,,,,,,
Uttara,Real Estate,2019,294412,2020,206176,,,,,,,,,,,,,
Uttara,Real Estate,2019,117375,2020,1035839,,,,,,,,,,,,,
Uttara,Real Estate,2019,289517,2020,831843,,,,,,,,,,,,,
Uttara,Real Estate,2019,146755,2020,242871,,,,,,,,,,,,,
Uttara,Real Estate,2019,416776,2020,1000715,,,,,,,,,,,,,
Uttara,Real Estate,2019,258654,2020,948328,,,,,,,,,,,,,
Uttara,Real Estate,2019,143876,2020,789459,,,,,,,,,,,,,
Uttara,Real Estate,2019,264413,2020,892270,,,,,,,,,,,,,
Uttara,Real Estate,2019,338099,2020,273811,,,,,,,,,,,,,
Uttara,Real Estate,2019,455995,2020,539228,,,,,,,,,,,,,
Uttara,Real Estate,2019,263660,2020,1044085,,,,,,,,,,,,,
Uttara,Real Estate,2019,291198,2020,1042035,,,,,,,,,,,,,
Uttara,Real Estate,2019,244739,2020,660975,,,,,,,,,,,,,
Uttara,Real Estate,2019,358222,2020,793015,,,,,,,,,,,,,
Uttara,Real Estate,2019,394304,2020,309157,,,,,,,,,,,,,
Uttara,Real Estate,2019,433503,2020,880752,,,,,,,,,,,,,
Uttara,Real Estate,2019,322418,2020,517517,,,,,,,,,,,,,
Uttara,Real Estate,2019,287408,2020,965158,,,,,,,,,,,,,
Uttara,Real Estate,2019,386021,2020,1034408,,,,,,,,,,,,,
Uttara,Real Estate,2019,217418,2020,1094466,,,,,,,,,,,,,
Uttara,Real Estate,2019,388534,2020,475649,,,,,,,,,,,,,
Uttara,Real Estate,2019,348870,2020,510957,,,,,,,,,,,,,
Uttara,Real Estate,2019,447102,2020,302056,,,,,,,,,,,,,
Uttara,Real Estate,2019,397807,2020,265532,,,,,,,,,,,,,
Uttara,Real Estate,2019,224322,2020,218655,,,,,,,,,,,,,
Uttara,Real Estate,2019,245231,2020,507512,,,,,,,,,,,,,
Uttara,Real Estate,2019,206772,2020,968837,,,,,,,,,,,,,
Uttara,Real Estate,2019,272712,2020,680291,,,,,,,,,,,,,
Agrabad,Software,2019,300470,2020,632910,,,,,,,,,,,,,
Agrabad,Software,2019,303455,2020,895892,,,,,,,,,,,,,
Agrabad,Software,2019,378516,2020,512282,,,,,,,,,,,,,
Agrabad,Software,2019,191147,2020,274884,,,,,,,,,,,,,
Agrabad,Software,2019,170841,2020,137761,,,,,,,,,,,,,
Agrabad,Software,2019,239067,2020,861631,,,,,,,,,,,,,
Agrabad,Software,2019,335484,2020,1137215,,,,,,,,,,,,,
Agrabad,Software,2019,227705,2020,932946,,,,,,,,,,,,,
Agrabad,Software,2019,173266,2020,790473,,,,,,,,,,,,,
Agrabad,Software,2019,170659,2020,133582,,,,,,,,,,,,,
Agrabad,Software,2019,166245,2020,285675,,,,,,,,,,,,,
Agrabad,Software,2019,378873,2020,441261,,,,,,,,,,,,,
Agrabad,Software,2019,149930,2020,792226,,,,,,,,,,,,,
Agrabad,Software,2019,130714,2020,281629,,,,,,,,,,,,,
Agrabad,Software,2019,250512,2020,510233,,,,,,,,,,,,,
Agrabad,Software,2019,228561,2020,203120,,,,,,,,,,,,,
Agrabad,Software,2019,288578,2020,1101521,,,,,,,,,,,,,
Agrabad,Software,2019,131257,2020,836040,,,,,,,,,,,,,
Agrabad,Software,2019,238427,2020,1047082,,,,,,,,,,,,,
Agrabad,Software,2019,299474,2020,470514,,,,,,,,,,,,,
Agrabad,Software,2019,312091,2020,1059649,,,,,,,,,,,,,
Agrabad,Software,2019,291784,2020,1115772,,,,,,,,,,,,,
Agrabad,Software,2019,254496,2020,1094439,,,,,,,,,,,,,
Agrabad,Software,2019,417227,2020,706986,,,,,,,,,,,,,
Agrabad,Software,2019,130064,2020,1082214,,,,,,,,,,,,,
Agrabad,Software,2019,313938,2020,364360,,,,,,,,,,,,,
Agrabad,Software,2019,229776,2020,989691,,,,,,,,,,,,,
Agrabad,Software,2019,307869,2020,798632,,,,,,,,,,,,,
Agrabad,Software,2019,285268,2020,221897,,,,,,,,,,,,,
Agrabad,Software,2019,245805,2020,574056,,,,,,,,,,,,,
Agrabad,Software,2019,218266,2020,687327,,,,,,,,,,,,,
Agrabad,Software,2019,213536,2020,757014,,,,,,,,,,,,,
Agrabad,Software,2019,241815,2020,1092051,,,,,,,,,,,,,
Agrabad,Software,2019,162642,2020,840173,,,,,,,,,,,,,
Agrabad,Software,2019,362739,2020,305659,,,,,,,,,,,,,
Agrabad,Software,2019,206740,2020,1023464,,,,,,,,,,,,,
Agrabad,Software,2019,446013,2020,760142,,,,,,,,,,,,,
Agrabad,Software,2019,205843,2020,768231,,,,,,,,,,,,,
Agrabad,Software,2019,375268,2020,1118503,,,,,,,,,,,,,
Agrabad,Software,2019,166453,2020,1049764,,,,,,,,,,,,,
Agrabad,Software,2019,425384,2020,249541,,,,,,,,,,,,,
Agrabad,Software,2019,191925,2020,400346,,,,,,,,,,,,,
Agrabad,Software,2019,246148,2020,155129,,,,,,,,,,,,,
Agrabad,Software,2019,422807,2020,864586,,,,,,,,,,,,,
Agrabad,Software,2019,348721,2020,125235,,,,,,,,,,,,,
Agrabad,Software,2019,116600,2020,565623,,,,,,,,,,,,,
Agrabad,Software,2019,307821,2020,567958,,,,,,,,,,,,,
Agrabad,Software,2019,328958,2020,969793,,,,,,,,,,,,,
Agrabad,Software,2019,186427,2020,450842,,,,,,,,,,,,,
Agrabad,Software,2019,368573,2020,196555,,,,,,,,,,,,,
Agrabad,Software,2019,447726,2020,214704,,,,,,,,,,,,,
Agrabad,Software,2019,313915,2020,929909,,,,,,,,,,,,,
Agrabad,Software,2019,165478,2020,839620,,,,,,,,,,,,,
Agrabad,Software,2019,137097,2020,423570,,,,,,,,,,,,,
Agrabad,Software,2019,388309,2020,487002,,,,,,,,,,,,,
Agrabad,Software,2019,449856,2020,688159,,,,,,,,,,,,,
Agrabad,Software,2019,125558,2020,556734,,,,,,,,,,,,,
Agrabad,Software,2019,406587,2020,468341,,,,,,,,,,,,,
Agrabad,Software,2019,319081,2020,396906,,,,,,,,,,,,,
Agrabad,Software,2019,243307,2020,828630,,,,,,,,,,,,,
Agrabad,Software,2019,454956,2020,1091892,,,,,,,,,,,,,
Agrabad,Software,2019,118341,2020,995388,,,,,,,,,,,,,
Agrabad,Software,2019,195349,2020,240256,,,,,,,,,,,,,
Agrabad,Software,2019,283544,2020,536386,,,,,,,,,,,,,
Agrabad,Software,2019,423009,2020,527205,,,,,,,,,,,,,
Agrabad,Software,2019,149453,2020,625855,,,,,,,,,,,,,
Agrabad,Software,2019,228855,2020,670041,,,,,,,,,,,,,
Agrabad,Software,2019,247408,2020,1137822,,,,,,,,,,,,,
Agrabad,Software,2019,196503,2020,528221,,,,,,,,,,,,,
Agrabad,Software,2019,357621,2020,1100631,,,,,,,,,,,,,
Agrabad,Software,2019,177540,2020,955150,,,,,,,,,,,,,
Agrabad,Software,2019,294451,2020,746710,,,,,,,,,,,,,
Agrabad,Software,2019,239453,2020,561944,,,,,,,,,,,,,
Agrabad,Software,2019,334870,2020,423594,,,,,,,,,,,,,
Agrabad,Software,2019,389745,2020,912909,,,,,,,,,,,,,
Agrabad,Software,2019,221878,2020,352849,,,,,,,,,,,,,
Agrabad,Software,2019,221659,2020,984385,,,,,,,,,,,,,
Agrabad,Software,2019,444316,2020,1084724,,,,,,,,,,,,,
Agrabad,Software,2019,403835,2020,788578,,,,,,,,,,,,,
Agrabad,Software,2019,421164,2020,955388,,,,,,,,,,,,,
Agrabad,Software,2019,321998,2020,1079934,,,,,,,,,,,,,
Agrabad,Software,2019,166741,2020,554970,,,,,,,,,,,,,
Agrabad,Software,2019,349141,2020,460042,,,,,,,,,,,,,
Bagura,Software,2019,431192,2020,315694,,,,,,,,,,,,,
Bagura,Software,2019,303098,2020,680644,,,,,,,,,,,,,
Bagura,Software,2019,338718,2020,1059767,,,,,,,,,,,,,
Bagura,Software,2019,170852,2020,384287,,,,,,,,,,,,,
Bagura,Software,2019,315781,2020,1087903,,,,,,,,,,,,,
Bagura,Software,2019,409266,2020,293562,,,,,,,,,,,,,
Bagura,Software,2019,211616,2020,822709,,,,,,,,,,,,,
Bagura,Software,2019,151182,2020,415115,,,,,,,,,,,,,
Bagura,Software,2019,401348,2020,449306,,,,,,,,,,,,,
Bagura,Software,2019,320725,2020,1137317,,,,,,,,,,,,,
Bagura,Software,2019,132517,2020,444289,,,,,,,,,,,,,
Bagura,Software,2019,373615,2020,485235,,,,,,,,,,,,,
Bagura,Software,2019,209262,2020,149167,,,,,,,,,,,,,
Bagura,Software,2019,282624,2020,152847,,,,,,,,,,,,,
Bagura,Software,2019,295868,2020,751492,,,,,,,,,,,,,
Bagura,Software,2019,197283,2020,350849,,,,,,,,,,,,,
Bagura,Software,2019,147859,2020,912536,,,,,,,,,,,,,
Bagura,Software,2019,320178,2020,862376,,,,,,,,,,,,,
Bagura,Software,2019,298477,2020,361570,,,,,,,,,,,,,
Bagura,Software,2019,258871,2020,301725,,,,,,,,,,,,,
Bagura,Software,2019,385003,2020,563884,,,,,,,,,,,,,
Bagura,Software,2019,329955,2020,803611,,,,,,,,,,,,,
Bagura,Software,2019,122892,2020,261928,,,,,,,,,,,,,
Bagura,Software,2019,128732,2020,205232,,,,,,,,,,,,,
Bagura,Software,2019,364508,2020,882089,,,,,,,,,,,,,
Bagura,Software,2019,239506,2020,119060,,,,,,,,,,,,,
Bagura,Software,2019,280230,2020,1024219,,,,,,,,,,,,,
Bagura,Software,2019,439115,2020,1023587,,,,,,,,,,,,,
Bagura,Software,2019,285246,2020,1022971,,,,,,,,,,,,,
Bagura,Software,2019,407049,2020,623666,,,,,,,,,,,,,
Bagura,Software,2019,147996,2020,439608,,,,,,,,,,,,,
Bagura,Software,2019,396284,2020,419348,,,,,,,,,,,,,
Bagura,Software,2019,358162,2020,247505,,,,,,,,,,,,,
Bagura,Software,2019,139378,2020,220787,,,,,,,,,,,,,
Bagura,Software,2019,307918,2020,968517,,,,,,,,,,,,,
Bagura,Software,2019,133088,2020,272246,,,,,,,,,,,,,
Bagura,Software,2019,353767,2020,1039450,,,,,,,,,,,,,
Bagura,Software,2019,418218,2020,538868,,,,,,,,,,,,,
Bagura,Software,2019,203493,2020,982175,,,,,,,,,,,,,
Bagura,Software,2019,333781,2020,821570,,,,,,,,,,,,,
Bagura,Software,2019,128711,2020,547874,,,,,,,,,,,,,
Bagura,Software,2019,276957,2020,790220,,,,,,,,,,,,,
Bagura,Software,2019,302864,2020,438978,,,,,,,,,,,,,
Bagura,Software,2019,275908,2020,879991,,,,,,,,,,,,,
Bagura,Software,2019,209151,2020,495977,,,,,,,,,,,,,
Bagura,Software,2019,162381,2020,328601,,,,,,,,,,,,,
Bagura,Software,2019,167227,2020,458785,,,,,,,,,,,,,
Bagura,Software,2019,202061,2020,138602,,,,,,,,,,,,,
Bagura,Software,2019,213114,2020,312507,,,,,,,,,,,,,
Bagura,Software,2019,305129,2020,315411,,,,,,,,,,,,,
Bagura,Software,2019,279393,2020,295019,,,,,,,,,,,,,
Bagura,Software,2019,367524,2020,574017,,,,,,,,,,,,,
Bagura,Software,2019,245251,2020,433743,,,,,,,,,,,,,
Bagura,Software,2019,173127,2020,264967,,,,,,,,,,,,,
Bagura,Software,2019,312616,2020,603751,,,,,,,,,,,,,
Bagura,Software,2019,169355,2020,151468,,,,,,,,,,,,,
Bagura,Software,2019,373994,2020,573781,,,,,,,,,,,,,
Bagura,Software,2019,438989,2020,933827,,,,,,,,,,,,,
Bagura,Software,2019,244672,2020,299222,,,,,,,,,,,,,
Bagura,Software,2019,433594,2020,412947,,,,,,,,,,,,,
Bagura,Software,2019,152314,2020,910894,,,,,,,,,,,,,
Bagura,Software,2019,290845,2020,848715,,,,,,,,,,,,,
Bagura,Software,2019,296096,2020,1101293,,,,,,,,,,,,,
Bagura,Software,2019,419380,2020,727493,,,,,,,,,,,,,
Bagura,Software,2019,173045,2020,545188,,,,,,,,,,,,,
Bagura,Software,2019,301233,2020,422898,,,,,,,,,,,,,
Bagura,Software,2019,328577,2020,767417,,,,,,,,,,,,,
Bagura,Software,2019,235520,2020,461360,,,,,,,,,,,,,
Bagura,Software,2019,417674,2020,674023,,,,,,,,,,,,,
Bagura,Software,2019,231783,2020,1127501,,,,,,,,,,,,,
Bagura,Software,2019,250231,2020,137746,,,,,,,,,,,,,
Bagura,Software,2019,210610,2020,468980,,,,,,,,,,,,,
Bagura,Software,2019,167172,2020,460317,,,,,,,,,,,,,
Bagura,Software,2019,134247,2020,1001882,,,,,,,,,,,,,
Bagura,Software,2019,365922,2020,778675,,,,,,,,,,,,,
Bagura,Software,2019,167399,2020,880752,,,,,,,,,,,,,
Bagura,Software,2019,271951,2020,378664,,,,,,,,,,,,,
Bagura,Software,2019,136103,2020,146888,,,,,,,,,,,,,
Bagura,Software,2019,238311,2020,521151,,,,,,,,,,,,,
Bagura,Software,2019,447861,2020,1032644,,,,,,,,,,,,,
Bagura,Software,2019,246463,2020,428605,,,,,,,,,,,,,
Bagura,Software,2019,442223,2020,437910,,,,,,,,,,,,,
Bagura,Software,2019,300548,2020,205683,,,,,,,,,,,,,
Banani,Software,2019,206104,2020,664581,,,,,,,,,,,,,
Banani,Software,2019,256051,2020,264123,,,,,,,,,,,,,
Banani,Software,2019,347416,2020,317087,,,,,,,,,,,,,
Banani,Software,2019,366499,2020,765927,,,,,,,,,,,,,
Banani,Software,2019,289268,2020,556933,,,,,,,,,,,,,
Banani,Software,2019,220582,2020,1051101,,,,,,,,,,,,,
Banani,Software,2019,203847,2020,769526,,,,,,,,,,,,,
Banani,Software,2019,184518,2020,200114,,,,,,,,,,,,,
Banani,Software,2019,212790,2020,746574,,,,,,,,,,,,,
Banani,Software,2019,231400,2020,523676,,,,,,,,,,,,,
Banani,Software,2019,115920,2020,283651,,,,,,,,,,,,,
Banani,Software,2019,201821,2020,183398,,,,,,,,,,,,,
Banani,Software,2019,321543,2020,1006908,,,,,,,,,,,,,
Banani,Software,2019,407618,2020,563594,,,,,,,,,,,,,
Banani,Software,2019,306572,2020,801734,,,,,,,,,,,,,
Banani,Software,2019,400069,2020,791160,,,,,,,,,,,,,
Banani,Software,2019,131709,2020,669300,,,,,,,,,,,,,
Banani,Software,2019,243266,2020,359677,,,,,,,,,,,,,
Banani,Software,2019,202957,2020,468565,,,,,,,,,,,,,
Banani,Software,2019,358995,2020,580397,,,,,,,,,,,,,
Banani,Software,2019,245514,2020,1062565,,,,,,,,,,,,,
Banani,Software,2019,383584,2020,686963,,,,,,,,,,,,,
Banani,Software,2019,423363,2020,212907,,,,,,,,,,,,,
Banani,Software,2019,226682,2020,1053724,,,,,,,,,,,,,
Banani,Software,2019,355152,2020,477753,,,,,,,,,,,,,
Banani,Software,2019,382553,2020,759768,,,,,,,,,,,,,
Banani,Software,2019,267076,2020,704555,,,,,,,,,,,,,
Banani,Software,2019,336703,2020,1086444,,,,,,,,,,,,,
Banani,Software,2019,397022,2020,1010648,,,,,,,,,,,,,
Banani,Software,2019,174043,2020,459819,,,,,,,,,,,,,
Banani,Software,2019,393317,2020,204772,,,,,,,,,,,,,
Banani,Software,2019,166102,2020,266010,,,,,,,,,,,,,
Banani,Software,2019,357283,2020,246806,,,,,,,,,,,,,
Banani,Software,2019,230440,2020,994716,,,,,,,,,,,,,
Banani,Software,2019,360496,2020,501884,,,,,,,,,,,,,
Banani,Software,2019,395552,2020,647106,,,,,,,,,,,,,
Banani,Software,2019,156632,2020,525703,,,,,,,,,,,,,
Banani,Software,2019,265754,2020,262067,,,,,,,,,,,,,
Banani,Software,2019,293145,2020,1017230,,,,,,,,,,,,,
Banani,Software,2019,345830,2020,1112385,,,,,,,,,,,,,
Banani,Software,2019,393739,2020,538348,,,,,,,,,,,,,
Banani,Software,2019,311616,2020,140968,,,,,,,,,,,,,
Banani,Software,2019,182803,2020,433914,,,,,,,,,,,,,
Banani,Software,2019,376019,2020,1005320,,,,,,,,,,,,,
Banani,Software,2019,142843,2020,930098,,,,,,,,,,,,,
Banani,Software,2019,412192,2020,414410,,,,,,,,,,,,,
Banani,Software,2019,286259,2020,588427,,,,,,,,,,,,,
Banani,Software,2019,293824,2020,635812,,,,,,,,,,,,,
Banani,Software,2019,428196,2020,134609,,,,,,,,,,,,,
Banani,Software,2019,298170,2020,845783,,,,,,,,,,,,,
Banani,Software,2019,146081,2020,235648,,,,,,,,,,,,,
Banani,Software,2019,333059,2020,359501,,,,,,,,,,,,,
Banani,Software,2019,388641,2020,218485,,,,,,,,,,,,,
Banani,Software,2019,378093,2020,826795,,,,,,,,,,,,,
Banani,Software,2019,233134,2020,1053397,,,,,,,,,,,,,
Banani,Software,2019,397170,2020,332507,,,,,,,,,,,,,
Banani,Software,2019,254564,2020,672851,,,,,,,,,,,,,
Banani,Software,2019,407959,2020,375133,,,,,,,,,,,,,
Banani,Software,2019,251360,2020,427713,,,,,,,,,,,,,
Banani,Software,2019,452506,2020,491675,,,,,,,,,,,,,
